words,A MIDSUMMER NIGHT’S DREAM,ALL’S WELL THAT ENDS WELL,AS YOU LIKE IT,CYMBELINE,KING HENRY THE EIGHTH,KING JOHN,KING RICHARD THE SECOND,KING RICHARD THE THIRD,LOVE’S LABOUR’S LOST,MEASURE FOR MEASURE,MUCH ADO ABOUT NOTHING,"PERICLES, PRINCE OF TYRE",THE COMEDY OF ERRORS,THE FIRST PART OF HENRY THE SIXTH,THE FIRST PART OF KING HENRY THE FOURTH,THE HISTORY OF TROILUS AND CRESSIDA,THE LIFE OF KING HENRY THE FIFTH,THE LIFE OF TIMON OF ATHENS,THE MERCHANT OF VENICE,THE RAPE OF LUCRECE,THE SECOND PART OF KING HENRY THE FOURTH,THE SECOND PART OF KING HENRY THE SIXTH,THE TAMING OF THE SHREW,THE TEMPEST,THE THIRD PART OF KING HENRY THE SIXTH,THE TRAGEDY OF ANTONY AND CLEOPATRA,THE TRAGEDY OF CORIOLANUS,"THE TRAGEDY OF HAMLET, PRINCE OF DENMARK",THE TRAGEDY OF JULIUS CAESAR,THE TRAGEDY OF KING LEAR,THE TRAGEDY OF MACBETH,"THE TRAGEDY OF OTHELLO, MOOR OF VENICE",THE TRAGEDY OF ROMEO AND JULIET,THE TRAGEDY OF TITUS ANDRONICUS,THE TWO GENTLEMEN OF VERONA,THE WINTER’S TALE,"TWELFTH NIGHT: OR, WHAT YOU WILL",VENUS AND ADONIS
past,0.000229977577186,0.000526614275298,4.37273164545892E-05,0.0002405002405,0.000115606936416,0.000137400384721,0.000128270908158,6.39447517345014E-05,0.000130287501086,0.000174276751481,8.79391461108913E-05,0.000100745516825,6.14741501198746E-05,4.37751707231658E-05,3.89620509623627E-05,0.000323578054217,0.000145327713995,0.000203303684879,0.000108591781774,0.000332424705804,0.000214546234714,3.71899289672357E-05,0.000134036279153,0.00022600146901,0.000115772006329,0.000150778393456,0.000204757192096,9.33677756683577E-05,4.75127096498313E-05,0.00010773153302,5.38764075211465E-05,0.000178335770589,0.000268096514745,0.000138166075623,6.85604588980049E-05,0.000379636308417,4.66439666029199E-05,0.000102103328569
pity,0.000459955154372,0.00032407032326,0.00056845511391,0.000309214594929,0.000462427745665,0.000137400384721,0.000342055755088,0.000255779006938,8.68583340571528E-05,0.000304984315092,0.000175878292222,0.000302236550474,0.000245896600479,8.75503414463316E-05,0.000155848203849,3.59531171352556E-05,7.26638569975294E-05,0.000406607369759,6.51550690643732E-05,0.000398909646965,3.57577057855968E-05,0.000148759715869,4.46787597176302E-05,0.000169501101757,0.000694632037973,0.000226167590184,0.000238883390779,9.33677756683577E-05,0.000237563548249,0.000359105110066,0.000107752815042,0.000178335770589,7.65990042129452E-05,0.000322387509787,0.000182827890395,0.000265745415892,0.000186575866412,0.000408413314274
place,0.000689932731559,0.00048610548489,0.000699637063273,0.000721500721501,0.000886319845857,0.000183200512961,0.000171027877544,0.00035169613454,0.000217145835143,0.001089229696758,0.000175878292222,0.001057827926657,0.000676215651319,0.000700402731571,0.000311696407699,0.000467390522758,0.000217991570993,0.000406607369759,0.000390930414386,0.000465394588126,0.000536365586784,0.000520659005541,0.000402108837459,0.000395502570767,0.000385906687763,0.000452335180369,0.00075077637102,0.000280103327005,0.000902741483347,0.000861852264158,0.000592640482733,0.000891678852944,0.000574492531597,0.000506608943951,0.000639897616381,0.000417599939258,0.000419795699426,0.000204206657137
poor,0.000517449548669,0.001053228550595,0.000874546329092,0.000584072012643,0.000770712909441,0.000412201154163,0.000384812724474,0.000863254148416,0.000347433336229,0.001002091321018,0.000439695730554,0.000654845859359,0.000676215651319,0.000350201365785,0.000545468713473,0.000467390522758,0.000726638569975,0.000813214739517,0.00049952219616,0.001396183764377,0.000715154115712,0.000483469076574,0.000357430077741,0.000621504039776,0.000617450700421,0.000414640582005,0.000648397774972,0.0005913292459,0.000332588967549,0.001328688907243,0.000700393297775,0.000535007311767,0.000497893527384,0.000644775019574,0.000182827890395,0.000835199878516,0.000419795699426,0.001225239942822
pray,0.000517449548669,0.00081017580815,0.001005728278456,0.000412286126572,0.000847784200385,0.000229000641202,0.000342055755088,0.000319723758673,0.000260575002171,0.000784245381666,0.001187178472497,0.000604473100947,0.001045060552038,0.000175100682893,0.000311696407699,0.000395484288488,0.00058131085598,0.000355781448539,0.0015854400139,0.000132969882322,0.000750911821498,0.000520659005541,0.001340362791529,0.000508503305271,0.000154362675105,0.000414640582005,0.000682523973655,0.000653574429679,0.000285076257899,0.000646389198118,0.000592640482733,0.000713343082355,0.000574492531597,0.000322387509787,0.000777018534177,0.000417599939258,0.000466439666029,0.000102103328569
put,0.000229977577186,0.000769667017743,0.000481000481,0.000618429189858,0.000500963391137,0.000595401667125,0.000171027877544,0.000447613262142,0.000781725006514,0.000522830254444,0.000439695730554,0.000352609308886,0.000491793200959,8.75503414463316E-05,0.000155848203849,0.000179765585676,0.000399651213486,0.000660736975858,0.000304056988967,0.000132969882322,0.000536365586784,0.000334709360705,0.000402108837459,0.000678004407029,0.000270134681434,0.000414640582005,0.000546019178924,0.000684697021568,0.000712690644747,0.000466836643085,0.000700393297775,0.001105681777651,0.000574492531597,0.000184221434164,0.000388509267089,0.00068334535515,0.001026167265264,0.000306309985706
reason,0.000402460760076,8.10175808150369E-05,0.000437273164546,0.000206143063286,0.000115606936416,0.000320600897683,0.000128270908158,0.000191834255204,0.000477720837314,0.000348553502963,0.000219847865277,0.000251863792061,0.000614741501199,0.000175100682893,0.000428582560586,0.000503343639894,0.000217991570993,0.000152477763659,0.000304056988967,0.000265939764643,0.000214546234714,0.000334709360705,0.000268072558306,0.000395502570767,0.000231544012658,0.000150778393456,0.000136504794731,0.000435716286452,0.000380101677199,0.000430926132079,0.000269382037606,0.000428005849413,0.000191497510532,0.000414498226869,0.00034280229449,0.00022778178505,0.000746303465647,0.000408413314274
rest,0.000804921520152,0.000283561532853,0.000306091215182,0.0002405002405,0.000269749518304,0.000366401025923,0.000598597571404,0.000479585638009,0.000390862503257,0.000217845939352,4.39695730554456E-05,0.000755591376184,0.000245896600479,0.00083172824374,0.000389620509624,0.000215718702812,0.000145327713995,0.000254129606099,0.000282338632612,0.000531879529287,0.000286061646285,0.000334709360705,0.000491466356894,0.000734504774281,0.001196310732065,0.00018847299182,0.000204757192096,0.000435716286452,0.000570152515798,0.000395015621072,0.000538764075211,0.000142668616471,0.000574492531597,0.000368442868328,0.000228534862993,0.000303709046733,0.000233219833015,0.000408413314274
right,0.000402460760076,0.000283561532853,0.000437273164546,0.000171785886072,0.000423892100193,0.001511404231932,0.000555840602018,0.000479585638009,0.000390862503257,0.000435691878703,0.000571604449721,0.000100745516825,0.00018442245036,0.000350201365785,0.000155848203849,0.000395484288488,0.000363319284988,0.000406607369759,0.000260620276257,0.000398909646965,0.000357577057856,0.000334709360705,0.000357430077741,0.00022600146901,0.001080538725736,0.000113083795092,0.000204757192096,0.000342348510784,0.000285076257899,0.000251373577046,0.000161629222563,0.000178335770589,0.000114898506319,0.000598719661033,0.000274241835592,0.000151854523367,0.00032650776622,0.000306309985706
said,0.000229977577186,0.000445596694483,0.00056845511391,0.000377928949358,0.000500963391137,0.000320600897683,0.000342055755088,0.000319723758673,0.000173716668114,0.000522830254444,0.000791452314998,0.000604473100947,0.00012294830024,0.000306426195062,0.00066235486636,0.000431437405623,0.000326987356489,0.000254129606099,0.000217183563548,0.000598364470447,0.000858184938854,0.00040908921864,0.000402108837459,0.000452002938019,0.00030872535021,0.000414640582005,0.000682523973655,0.000466838878342,0.000475127096498,0.000323194599059,0.000323258445127,0.000570674465884,0.000497893527384,0.000184221434164,0.000274241835592,0.000531490831783,0.000466439666029,0.000408413314274
saw,0.000229977577186,0.000283561532853,0.000393545848091,0.000309214594929,0.000423892100193,0.000137400384721,4.27569693860099E-05,0.000223806631071,0.000434291670286,0.000174276751481,0.000307787011388,0.000151118275237,0.000799163951558,8.75503414463316E-05,0.000311696407699,0.000215718702812,0.000181659642494,5.08259212198221E-05,0.000195465207193,0.000332424705804,0.000214546234714,0.000185949644836,0.000357430077741,0.000678004407029,7.71813375525798E-05,0.000263862188548,0.000273009589462,0.000342348510784,0.000332588967549,0.000179552555033,0.000215505630085,0.000214002924707,0.000382995021065,0.000138166075623,0.000457069725987,0.0004555635701,0.000466439666029,0.000408413314274
say,0.001437359857414,0.002309001053229,0.001749092658184,0.00103071531643,0.001541425818882,0.001694604744893,0.001838549683598,0.001694535920964,0.0018240250152,0.001612059951203,0.002374356944994,0.001460809993955,0.001352431302637,0.001006828926633,0.001246785630796,0.001725749622492,0.001198953640459,0.001118170266836,0.001998088784641,0.000531879529287,0.001501823642995,0.00133883744282,0.00245733178447,0.001469009548562,0.001003357388184,0.001319310942742,0.002081698119646,0.001493884410694,0.001567919418444,0.00114913635221,0.001831797855719,0.002354032171773,0.001876675603217,0.001611937548934,0.001576890554654,0.002353745112183,0.002052334530528,0.001021033285685
see,0.002127292588973,0.001498825245078,0.001661638025274,0.00103071531643,0.00150289017341,0.001007602821288,0.001667521806054,0.001214950282956,0.001606879180057,0.000740676193796,0.001407026337774,0.001360064477131,0.001967172803836,0.001050604097356,0.001246785630796,0.001689796505357,0.001344281354454,0.001270648030496,0.001889497002867,0.001462668705538,0.001859400700851,0.001413217300755,0.002010544187293,0.000452002938019,0.00104194805696,0.001432394737834,0.001023785960482,0.001307148859357,0.001567919418444,0.001687794017309,0.001454663003071,0.001426686164711,0.001187284565301,0.00188826970018,0.001508330095756,0.002125963327133,0.00191240263072,0.000918929957117
seems,0.000229977577186,0.00016203516163,0.000131181949364,0.0002405002405,0.000115606936416,9.16002564807182E-05,4.27569693860099E-05,6.39447517345014E-05,4.34291670285764E-05,0.000348553502963,0.000175878292222,0.000302236550474,0.00018442245036,8.75503414463316E-05,7.79241019247253E-05,3.59531171352556E-05,0.000145327713995,5.08259212198221E-05,2.17183563547911E-05,0.000332424705804,3.57577057855968E-05,3.71899289672357E-05,8.93575194352605E-05,5.65003672523871E-05,3.85906687762899E-05,7.53891967281089E-05,6.82523973654575E-05,0.000186735551337,4.75127096498313E-05,0.000179552555033,0.000215505630085,0.000178335770589,7.65990042129452E-05,9.21107170819325E-05,2.2853486299335E-05,0.0004555635701,0.000139931899809,0.000408413314274
seen,0.000344966365779,0.000202543952038,0.000218636582273,0.000481000481,0.000115606936416,0.000137400384721,0.000299298785702,0.000191834255204,0.000434291670286,0.000174276751481,0.000219847865277,0.000302236550474,6.14741501198746E-05,0.000306426195062,0.000272734356737,0.000323578054217,0.000108995785496,0.000406607369759,0.000130310138129,0.000199454823482,0.00032181935207,0.000371899289672,0.000223393798588,0.000169501101757,0.000192953343881,0.000339251385276,0.000307135788145,0.000684697021568,0.000427614386848,0.000466836643085,0.000323258445127,0.000535007311767,0.000229797012639,0.000184221434164,6.85604588980049E-05,0.000417599939258,0.000233219833015,0.000816826628548
set,0.000402460760076,0.000526614275298,0.000218636582273,0.000377928949358,0.000385356454721,0.000732802051846,0.00085513938772,0.000575502765611,0.000260575002171,0.000392122690833,0.000263817438333,0.000151118275237,0.00012294830024,0.000700402731571,0.001129899477909,0.000431437405623,0.000254323499491,0.000559085133418,0.000304056988967,0.000598364470447,0.000536365586784,0.000446279147607,0.000268072558306,0.000678004407029,0.000694632037973,0.000263862188548,0.000580145377606,0.000622451837789,0.000380101677199,0.000610478687112,0.000431011260169,0.000428005849413,0.000382995021065,0.000322387509787,0.000457069725987,0.000341672677575,0.000513083632632,0.000510516642843
shall,0.003737135629276,0.004172405411974,0.002623638987275,0.002817288531574,0.00373795761079,0.004488412567555,0.003463314520267,0.002813569076318,0.003474333362286,0.003398396653886,0.003165809259992,0.002921619987911,0.001413905452757,0.003370688145684,0.004324787656822,0.003918889767743,0.003923848277867,0.002083862770013,0.004626009903571,0.001795093411342,0.003432739755417,0.004351221689167,0.00433383969261,0.003051019831629,0.004129201559063,0.00399562742659,0.003788008053783,0.00339236251595,0.005083859932532,0.003052393435559,0.002532191153494,0.003067375254128,0.003600153198008,0.003177819739327,0.003656557807894,0.003568581299115,0.002985213862587,0.003369409842761
she,0.003162191686311,0.003119176861379,0.002186365822729,0.002645502645503,0.001387283236994,0.000732802051846,8.55139387720199E-05,0.001342839786425,0.001606879180057,0.001829905890554,0.00540825748582,0.00357646584727,0.002397491854675,0.001488355804588,0.000389620509624,0.002265046379521,0.000726638569975,0.000406607369759,0.002150117279124,0.006316069410279,0.000536365586784,0.000632228792443,0.004869984809222,0.001469009548562,0.000887585381855,0.002299370500207,0.000409514384193,0.00112041330802,0.000237563548249,0.001580062484289,0.000862022520338,0.003959054107073,0.003523554193795,0.002533044719753,0.004547843773568,0.002961163205649,0.002751994029572,0.013988156013886
should,0.001954809406083,0.001417807664263,0.001443001443001,0.001992716278431,0.001464354527938,0.001648804616653,0.001197195142808,0.001374812162292,0.000998870841657,0.001481352387592,0.002110539506661,0.001410437235543,0.001106534702158,0.001619681316757,0.001207823579833,0.001402171568275,0.001453277139951,0.002185514612452,0.001694031795674,0.002061033175986,0.001537581348781,0.001896686377329,0.001340362791529,0.001638510650319,0.001620808088604,0.002035508311659,0.00150155274204,0.001618374778252,0.001757970257044,0.001400509929256,0.002155056300846,0.001462353318829,0.001800076599004,0.001519826831852,0.001554037068355,0.001594472495349,0.001212743131676,0.001939963242802
sight,0.000574943942966,4.05087904075184E-05,0.00056845511391,0.000103071531643,7.70712909441233E-05,0.000183200512961,0.00021378484693,0.000159861879336,8.68583340571528E-05,0.000130707563611,8.79391461108913E-05,0.000201491033649,0.00012294830024,0.000175100682893,0.000155848203849,0.000107859351406,3.63319284987647E-05,0.00010165184244,4.34367127095821E-05,0.000332424705804,0.000143030823142,0.000632228792443,0.000178715038871,0.00022600146901,0.000192953343881,7.53891967281089E-05,0.000102378596048,0.000280103327005,0.000190050838599,0.000359105110066,0.00048488766769,0.000142668616471,0.000306396016852,0.000644775019574,0.000251388349293,0.000341672677575,0.000186575866412,0.000918929957117
since,0.00017248318289,0.000364579113668,0.000349818531637,0.000309214594929,0.000231213872832,0.000366401025923,0.000299298785702,0.000383668510407,0.000217145835143,0.000304984315092,0.000175878292222,0.000503727584123,0.000860638101678,0.000393976536508,0.000467544611548,0.000107859351406,0.000108995785496,0.000152477763659,0.000152028494484,0.000132969882322,0.000393334763642,0.000148759715869,0.000446787597176,0.000791005141533,0.000154362675105,0.000263862188548,0.000443640582875,0.000280103327005,0.000237563548249,0.000538657665099,0.000215505630085,0.000107001462353,0.000268096514745,0.000138166075623,0.000297095321891,0.000721308985991,0.000466439666029,0.000408413314274
sit,0.000114988788593,0.000121526371223,0.000262363898728,3.43571772143201E-05,0.000423892100193,0.000183200512961,0.00042756969386,0.000223806631071,0.000217145835143,8.71383757406762E-05,0.000219847865277,0.00045335482571,0.00018442245036,8.75503414463316E-05,0.000194810254812,7.19062342705113E-05,0.000254323499491,0.000254129606099,8.68734254191643E-05,6.64849411608271E-05,0.000464850175213,0.000148759715869,0.000536145116612,0.00022600146901,0.000463088025315,0.000150778393456,0.000170630993414,0.000217858143226,0.000142538128949,0.000143642044026,0.000323258445127,3.56671541177729E-05,0.000268096514745,0.000368442868328,9.14139451973399E-05,0.000113890892525,9.32879332058398E-05,0.000306309985706
so,0.004887023515207,0.004942072429717,0.005116096025187,0.005119219404934,0.00373795761079,0.004900613721718,0.004190182999829,0.004348243117946,0.005428645878572,0.004400487974904,0.005320318339709,0.003878702397743,0.003934345607672,0.004246191560147,0.005065066625107,0.00417056158769,0.004178171777358,0.004218551461245,0.003974459212927,0.005318795292866,0.004934563398412,0.003681802967756,0.006120990081315,0.00378552460591,0.002894300158222,0.003957932828226,0.003788008053783,0.004699511375307,0.005083859932532,0.00377060365569,0.00377134852648,0.004779398651782,0.004595940252777,0.003914705475982,0.004707818177663,0.005808435518773,0.005224124259527,0.005207269756994
